A,B,C,D,id
0.035907387,0.002443528,0.091692724,0.86995636,1576
0.855026189,0.04256925,0.084659062,0.017745499,1577
0.084407717,0.355369804,0.485732931,0.074489549,1578
0.998421264,0.001244427,0.000203147,0.000131162,1579
0.097371201,0.815279047,0.080723561,0.006626192,1580
0.991637842,0.003576405,0.002616554,0.002169199,1581
0.036668816,0.945701188,0.015285837,0.002344159,1582
0.074039998,0.201261581,0.547085699,0.177612722,1583
0.088736112,0.113939423,0.790896441,0.006428024,1584
0.085342665,0.592395509,0.246947189,0.075314637,1585
0.00552008,0.988207316,0.005185636,0.001086968,1586
0.031422559,0.055148309,0.103030606,0.810398525,1587
0.131597516,0.405348886,0.459320463,0.003733134,1588
0.361172443,0.058959781,0.170605782,0.409261995,1589
0.02244148,0.896421834,0.069124625,0.012012062,1590
0.091400378,0.08066055,0.193494624,0.634444448,1591
0.007555396,0.989561582,0.001088458,0.001794564,1592
0.938108219,0.013381394,0.038720349,0.009790037,1593
0.010935949,0.984422662,0.001306113,0.003335276,1594
0.005897749,0.991848753,0.001798712,0.000454786,1595
0.60895369,0.05664151,0.064183239,0.270221562,1596
0.99806723,0.00159731,0.000260754,7.47E-05,1597
0.03505476,0.548348766,0.376874228,0.039722247,1598
0.615027427,0.165532381,0.199670166,0.019770026,1599
0.73292724,0.02355991,0.144321926,0.099190924,1600
0.045288863,0.854538167,0.090067659,0.010105311,1601
0.003810765,0.99260244,0.00079878,0.002788015,1602
0.053261406,0.136007764,0.120026431,0.690704399,1603
0.326417734,0.01625138,0.008171707,0.649159179,1604
0.81674415,0.14192886,0.031668609,0.00965838,1605
0.962582332,0.019977761,0.000877762,0.016562145,1606
0.015891801,0.983190673,0.000373739,0.000543788,1607
0.352861843,0.619291857,0.011342728,0.016503572,1608
0.343098936,0.17252098,0.322311623,0.162068462,1609
0.038244607,0.019230596,0.926582069,0.015942728,1610
0.016907249,0.982639637,0.000226557,0.000226557,1611
0.535683703,0.04680752,0.305223373,0.112285404,1612
0.847906481,0.037254412,0.083954114,0.030884993,1613
0.122712178,0.016607287,0.851791294,0.00888924,1614
0.039050663,0.946111045,0.009873556,0.004964736,1615
0.128352094,0.008205275,0.211616853,0.651825778,1616
0.340980854,0.562182354,0.063075116,0.033761677,1617
0.074315458,0.798966473,0.122525477,0.004192591,1618
0.981042795,0.007490353,0.00903509,0.002431762,1619
0.333290554,0.027358155,0.054408187,0.584943104,1620
0.975856311,0.02025325,0.003519488,0.000370951,1621
0.163060666,0.049730693,0.53465534,0.2525533,1622
0.016873872,0.001474423,0.000951959,0.980699746,1623
0.150940018,0.027921096,0.005164882,0.815974004,1624
0.121892713,0.025550101,0.452886369,0.399670818,1625
0.032283753,0.003402683,0.943469605,0.020843958,1626
0.09896059,0.015176098,0.882026193,0.003837118,1627
0.005160232,0.00484759,0.006625869,0.983366308,1628
0.115918236,0.710085259,0.131352569,0.042643936,1629
0.231469239,0.002131758,0.007440566,0.758958437,1630
0.178911477,0.624462415,0.017714631,0.178911477,1631
0.143599278,0.826356779,0.018256597,0.011787345,1632
0.857949449,0.040126826,0.011496528,0.090427197,1633
0.007116653,0.992212441,0.000427388,0.000243518,1634
0.013209961,0.985817494,0.000745255,0.00022729,1635
0.995251832,0.003167669,0.001320481,0.000260018,1636
0.015850026,0.980606526,0.002754322,0.000789126,1637
0.111494403,0.010370595,0.001163549,0.876971453,1638
0.826735245,0.087137243,0.067862553,0.018264958,1639
0.031980669,0.009162615,0.774820675,0.184036041,1640
0.646948853,0.087554996,0.197308252,0.068187899,1641
0.418631221,0.572201036,0.003196289,0.005971454,1642
0.720911027,0.194030577,0.009074931,0.075983466,1643
0.05619465,0.004910233,0.935724833,0.003170284,1644
0.073537092,0.89586522,0.0120046,0.018593088,1645
0.188023459,0.032673582,0.579153028,0.200149931,1646
0.049458723,0.933217578,0.006287969,0.01103573,1647
0.077814664,0.003017202,0.89054172,0.028626415,1648
0.928962474,0.063216683,0.006662989,0.001157854,1649
0.945897525,0.053363887,0.000491464,0.000247124,1650
0.780520759,0.060187299,0.00559829,0.153693652,1651
0.003168754,0.995592657,0.000485944,0.000752645,1652
0.035484354,0.859707262,0.102677382,0.002131002,1653
0.017472088,0.019798475,0.008785518,0.953943919,1654
0.994391983,0.004063853,0.001027503,0.000516661,1655
0.50512601,0.197810176,0.287812107,0.009251707,1656
0.084781018,0.148795321,0.755644967,0.010778694,1657
0.081341993,0.874508769,0.008053948,0.03609529,1658
0.983751781,0.007511038,0.007511038,0.001226143,1659
0.981798779,0.006214505,0.001079919,0.010906797,1660
0.775753303,0.118965618,0.018243973,0.087037106,1661
0.622031035,0.377280894,0.000344036,0.000344036,1662
0.070630374,0.027659252,0.670122293,0.231588081,1663
0.274709967,0.015498076,0.008295522,0.701496435,1664
0.005218184,0.994409688,0.000276554,9.56E-05,1665
0.815344667,0.010925623,0.160550894,0.013178817,1666
0.132863711,0.031557897,0.813888987,0.021689405,1667
0.055335634,0.012347049,0.921421085,0.010896232,1668
0.065741252,0.024184855,0.752368829,0.157705064,1669
0.154404618,0.007687352,0.834703465,0.003204565,1670
0.86466807,0.132601149,0.000839328,0.001891454,1671
0.068441979,0.783276946,0.060399834,0.08788124,1672
0.326936951,0.419795355,0.224700261,0.028567432,1673
0.347717884,0.056763384,0.573289871,0.022228861,1674
0.017136631,0.935628526,0.038618003,0.008616839,1675
0.949982586,0.020987851,0.019716261,0.009313302,1676
0.384918513,0.596173456,0.007988731,0.0109193,1677
0.066975977,0.924574767,0.007059214,0.001390042,1678
0.030864703,0.005038523,0.960172768,0.003924006,1679
0.104281793,0.873140838,0.00755415,0.01502322,1680
0.178344455,0.009451909,0.799284408,0.012919227,1681
0.991186648,0.005536722,0.000661267,0.002615362,1682
0.132027888,0.217677187,0.591707906,0.05858702,1683
0.025854358,0.002900779,0.970177725,0.001067137,1684
0.604882324,0.011078808,0.366879675,0.017159193,1685
0.043129142,0.86627206,0.062752531,0.027846267,1686
0.994490907,0.003818016,0.001027605,0.000663472,1687
0.57455652,0.307537944,0.064463455,0.053442081,1688
0.048519837,0.915502079,0.022919148,0.013058937,1689
0.896123547,0.100542267,0.002517027,0.000817159,1690
0.232721745,0.763065201,0.003319597,0.000893457,1691
0.6102957,0.224515228,0.082594536,0.082594536,1692
0.10425807,0.497387463,0.387365745,0.010988722,1693
0.00453472,0.013121648,0.003116665,0.979226966,1694
0.015880323,0.982481038,0.000895907,0.000742733,1695
0.156184183,0.374666378,0.241902795,0.227246645,1696
0.013185329,0.983979181,0.002291267,0.000544224,1697
0.010918718,0.002436295,0.003773408,0.982871579,1698
0.496714998,0.265872395,0.220415957,0.01699665,1699
0.115001626,0.70447041,0.079039385,0.101488579,1700
0.732693458,0.005954977,0.008139489,0.253212076,1701
0.251237351,0.726979424,0.015087976,0.006695249,1702
0.116448745,0.860446233,0.010831418,0.012273604,1703
0.312615241,0.401405939,0.20183957,0.084139251,1704
0.249973685,0.723322863,0.017010921,0.00969253,1705
0.637529077,0.182655128,0.133633346,0.046182449,1706
0.975593424,0.013072961,0.009564382,0.001769233,1707
0.347895773,0.610576114,0.039032829,0.002495285,1708
0.05445082,0.906687662,0.035156092,0.003705426,1709
0.037003203,0.003663812,0.954325147,0.005007838,1710
0.022921963,0.974666584,0.001465352,0.000946102,1711
0.002969029,0.002789144,0.993004152,0.001237675,1712
0.499142975,0.111373858,0.343055635,0.046427532,1713
0.065829549,0.051268105,0.029211685,0.853690661,1714
0.163849452,0.000859803,0.83209619,0.003194555,1715
0.016903043,0.982395334,0.000350811,0.000350811,1716
0.523673617,0.013109911,0.001076127,0.462140345,1717
0.406196215,0.042812766,0.029424755,0.521566264,1718
0.046979195,0.943602424,0.006767996,0.002650385,1719
0.633263479,0.360822654,0.004835026,0.00107884,1720
0.120012788,0.053255352,0.782581623,0.044150237,1721
0.997209985,0.002322075,0.000277332,0.000190607,1722
0.808318096,0.169432688,0.014804863,0.007444353,1723
0.991908948,0.005540758,0.000962839,0.001587454,1724
0.029753551,0.171219846,0.767354112,0.031672491,1725
0.012252728,0.010157868,0.973354974,0.00423443,1726
0.145382604,0.088179018,0.395190892,0.371247486,1727
0.43470557,0.558173,0.004003501,0.00311793,1728
0.837215364,0.136671655,0.017375853,0.008737128,1729
0.016874847,0.980756312,0.000894334,0.001474508,1730
0.382972152,0.433964301,0.124332861,0.058730685,1731
0.009524441,0.971519512,0.013857981,0.005098066,1732
0.986760765,0.006648741,0.002297744,0.00429275,1733
0.013536974,0.093965226,0.000980615,0.891517185,1734
0.050291198,0.948925362,0.000633073,0.000150368,1735
0.008568724,0.990409795,0.000620716,0.000400765,1736
0.037080126,0.956309162,0.0053419,0.001268812,1737
0.579334751,0.241502654,0.146478764,0.03268383,1738
0.106615411,0.740057637,0.120811088,0.032515863,1739
0.013218617,0.986463239,0.000188553,0.000129591,1740
0.986741266,0.004569518,0.001155355,0.007533861,1741
0.140210545,0.008420298,0.296825727,0.554543431,1742
0.017912639,0.001666135,0.002424212,0.977997014,1743
0.708717689,0.277537835,0.012194163,0.001550314,1744
0.005161046,0.001675546,0.983521303,0.009642104,1745
0.48780484,0.070274946,0.062017422,0.379902792,1746
0.255696748,0.576221518,0.120782592,0.047299142,1747
0.01894347,0.003291881,0.006150043,0.971614607,1748
0.053043857,0.94022494,0.002640899,0.004090304,1749
0.939196477,0.010433528,0.016159765,0.03421023,1750
0.023867807,0.953396323,0.018588267,0.004147603,1751
0.010125266,0.017770396,0.755616572,0.216487766,1752
0.021899486,0.043552328,0.003358394,0.931189792,1753
0.208378151,0.727311192,0.020632229,0.043678428,1754
0.110660084,0.014068851,0.004862065,0.870409,1755
0.041949113,0.954757504,0.000926777,0.002366607,1756
0.973499135,0.018980212,8.79E-05,0.007432758,1757
0.790095685,0.187664177,0.01858127,0.003658868,1758
0.95790817,0.00535083,0.001849197,0.034891803,1759
0.081018307,0.04616284,0.001789928,0.871028926,1760
0.014317339,0.038918571,0.003853459,0.942910631,1761
0.05236669,0.01031161,0.928221736,0.009099964,1762
0.98988213,0.009116498,0.000453884,0.000547488,1763
0.084354868,0.139077665,0.516736182,0.259831285,1764
0.287670171,0.690084908,0.018390139,0.003854782,1765
0.056373154,0.003603814,0.938697262,0.001325769,1766
0.080040059,0.002572883,0.001377165,0.916009892,1767
0.567142614,0.049556369,0.366174793,0.017126223,1768
0.053141402,0.941953878,0.001507505,0.003397215,1769
0.004607703,0.99498661,0.000215505,0.000190183,1770
0.280116122,0.035612769,0.012307443,0.671963666,1771
0.960654941,0.022592441,0.009417928,0.00733469,1772
0.195440687,0.601999699,0.195440687,0.007118927,1773
0.001303219,0.982242018,0.015876462,0.0005783,1774
0.98809421,0.008548691,0.002775354,0.000581746,1775
0.933583917,0.059682026,0.003367029,0.003367029,1776
0.079461336,0.854289837,0.033124413,0.033124413,1777
0.7345227,0.238464593,0.023611192,0.003401516,1778
0.994013818,0.00279198,0.000402223,0.00279198,1779
0.22941756,0.244213721,0.37824561,0.148123109,1780
0.248818661,0.300132596,0.300132596,0.150916147,1781
0.548099505,0.214638863,0.214638863,0.02262277,1782
0.991661872,0.003807154,0.001914357,0.002616616,1783
0.834160247,0.025189458,0.093590191,0.047060104,1784
0.094614348,0.057386503,0.004710572,0.843288577,1785
0.092809208,0.020708533,0.005933093,0.880549166,1786
0.228937115,0.054377325,0.549191589,0.167493971,1787
0.854048624,0.010099521,0.084562255,0.0512896,1788
0.623163755,0.089775259,0.139046624,0.148014361,1789
0.696713887,0.27283707,0.027014531,0.003434511,1790
0.075003966,0.91373525,0.0061567,0.005104084,1791
0.826211717,0.076849654,0.081806031,0.015132598,1792
0.169790817,0.433576042,0.279937732,0.116695409,1793
0.911890021,0.01300741,0.070317411,0.004785159,1794
0.148661929,0.803658785,0.00508693,0.042592356,1795
0.162178571,0.823610705,0.011748173,0.002462551,1796
0.017565097,0.012072303,0.959021722,0.011340879,1797
0.797733931,0.05428648,0.122336471,0.025643117,1798
0.01166688,0.001085189,0.986589731,0.0006582,1799
0.991956267,0.004593669,0.000484169,0.002965895,1800
0.879874651,0.119078098,0.000967809,7.94E-05,1801
0.016766302,0.003982346,0.974447726,0.004803626,1802
0.006280535,0.992230487,0.000584181,0.000904797,1803
0.011376659,0.96204735,0.007819056,0.018756935,1804
0.331001082,0.213710361,0.452424837,0.00286372,1805
0.44617914,0.393751709,0.077534309,0.082534842,1806
0.852380536,0.122797052,0.021338928,0.003483484,1807
0.171221853,0.816853788,0.007067169,0.00485719,1808
0.031585752,0.923071012,0.019157727,0.026185508,1809
0.059350752,0.928402038,0.009101735,0.003145475,1810
0.268017619,0.002468356,0.000966622,0.728547402,1811
0.94473563,0.050069152,0.003860919,0.001334298,1812
0.112547701,0.885256296,0.001605407,0.000590596,1813
0.904628073,0.069757425,0.015564989,0.010049512,1814
0.03084401,0.005705568,0.003921376,0.959529046,1815
0.804036838,0.179404866,0.011468971,0.005089325,1816
0.005890473,0.990625386,0.001687649,0.001796493,1817
0.012926319,0.964650171,0.017668183,0.004755327,1818
0.019041814,0.001379384,0.002920156,0.976658646,1819
0.008546983,0.002161016,0.987896745,0.001395257,1820
0.009665083,0.002025911,0.98586529,0.002443716,1821
0.207138318,0.081116531,0.182798924,0.528946226,1822
0.151561606,0.015006631,0.819334337,0.014097425,1823
0.655234817,0.078256632,0.212723606,0.053784944,1824
0.611533007,0.370913518,0.016296801,0.001256674,1825
0.063808511,0.268643866,0.568719068,0.098828555,1826
0.129336046,0.511534017,0.330271164,0.028858773,1827
0.083736675,0.481871325,0.39948536,0.03490664,1828
0.05247231,0.007101355,0.930093925,0.01033241,1829
0.219144803,0.764890499,0.007982349,0.007982349,1830
0.034774986,0.954701173,0.008792496,0.001731345,1831
0.231090015,0.278747767,0.381003024,0.109159194,1832
0.012207846,0.01146821,0.969789554,0.006534389,1833
0.005212033,0.993237812,0.000799291,0.000750865,1834
0.047170133,0.693160062,0.254999329,0.004670477,1835
0.021206022,0.017580414,0.959857908,0.001355656,1836
0.078117121,0.034664262,0.839838187,0.047380429,1837
0.004061888,0.99391145,0.001403751,0.000622911,1838
0.909309224,0.014697617,0.021384901,0.054608258,1839
0.010819034,0.914893029,0.070548979,0.003738958,1840
0.014015713,0.982577388,0.002019155,0.001387744,1841
0.386322009,0.320272194,0.151285872,0.142119925,1842
0.98541112,0.001228212,0.013204519,0.00015615,1843
0.842463542,0.146398207,0.004705963,0.006432288,1844
0.068776346,0.036813325,0.002505178,0.891905151,1845
0.604719929,0.366781199,0.015138868,0.013360004,1846
0.019644321,0.946516288,0.003413671,0.03042572,1847
0.98889103,0.005880162,0.002451216,0.002777592,1848
0.10898204,0.756485386,0.054799611,0.079732964,1849
0.71673167,0.002142989,0.000449195,0.280676146,1850
0.046217624,0.005519907,0.872062491,0.076199979,1851
0.282197814,0.071350781,0.597412777,0.049038627,1852
0.164428533,0.093688554,0.736917602,0.004965311,1853
0.967738141,0.015642033,0.00652057,0.010099256,1854
0.379069688,0.518126831,0.048193308,0.054610173,1855
0.024217528,0.004208374,0.004208374,0.967365723,1856
0.017772268,0.97033314,0.008395025,0.003499567,1857
0.016854444,0.979570483,0.002428113,0.001146959,1858
0.012389637,0.001479731,0.984230619,0.001900012,1859
0.328848754,0.65399382,0.01275085,0.004406576,1860
0.986109293,0.009667476,0.001084661,0.00313857,1861
0.645690909,0.00673839,0.173785351,0.173785351,1862
0.963296318,0.024115649,0.00649064,0.006097392,1863
0.917436395,0.006181637,0.001074208,0.07530776,1864
0.90590136,0.035125606,0.001060701,0.057912333,1865
0.060450231,0.446670145,0.145012565,0.347867059,1866
0.003572187,0.990468466,0.005532711,0.000426637,1867
0.984598032,0.003551014,0.001575753,0.0102752,1868
0.243508745,0.03975171,0.704615959,0.012123587,1869
0.053083468,0.002994764,0.940927003,0.002994764,1870
0.895686974,0.064883341,0.004700135,0.03472955,1871
0.767306077,0.097552029,0.075973597,0.059168297,1872
0.698745053,0.291280291,0.007292058,0.002682598,1873
0.004894372,0.726389249,0.001492699,0.267223679,1874
0.059404662,0.007552457,0.003797614,0.929245268,1875
0.0070743,0.006243048,0.986307728,0.000374924,1876
0.039423893,0.004155248,0.001267279,0.95515358,1877
0.162758132,0.729431343,0.020692374,0.08711815,1878
0.011310696,0.95646948,0.023944743,0.008275082,1879
0.007048779,0.982749728,0.009050812,0.001150682,1880
0.55472127,0.012255388,0.001005983,0.432017359,1881
0.021370334,0.908689631,0.027440052,0.042499983,1882
0.088966927,0.006444741,0.898534058,0.006054274,1883
0.155924898,0.039423988,0.012799095,0.791852019,1884
0.761873872,0.027751251,0.169997044,0.040377832,1885
0.125266724,0.869523461,0.002767502,0.002442312,1886
0.038932369,0.943244874,0.013454667,0.004368091,1887
0.008894027,0.024176472,0.001203676,0.965725825,1888
0.131744296,0.005437735,0.003737297,0.859080672,1889
0.006683673,0.991944762,0.000749887,0.000621678,1890
0.147932625,0.485052405,0.35487192,0.012143049,1891
0.968035604,0.012185769,0.005079784,0.014698843,1892
0.976602881,0.009574279,0.004248561,0.009574279,1893
0.060604136,0.136573529,0.738309567,0.064512767,1894
0.444254238,0.005592335,0.014280527,0.535872901,1895
0.286895501,0.023549817,0.082196937,0.607357745,1896
0.986672965,0.007076918,0.001680915,0.004569202,1897
0.187839932,0.697910035,0.019798183,0.094451849,1898
0.653061511,0.240247897,0.077997072,0.028693519,1899
0.033034211,0.051164387,0.906910365,0.008891037,1900
0.913449385,0.018958037,0.00543157,0.062161009,1901
0.948299244,0.050258021,0.000979875,0.00046286,1902
0.008046098,0.001488378,0.989982318,0.000483206,1903
0.015937758,0.76792406,0.033740225,0.182397957,1904
0.298465622,0.672602622,0.013113661,0.015818095,1905
0.005794583,0.915457113,0.05852322,0.020225084,1906
0.266116871,0.723380656,0.001396453,0.00910602,1907
0.034408924,0.944651284,0.001334178,0.019605614,1908
0.118920073,0.878707117,0.001406286,0.000966525,1909
0.202139419,0.751039055,0.024142111,0.022679414,1910
0.194261861,0.035934827,0.678040518,0.091762795,1911
0.396192705,0.094104021,0.448945151,0.060758123,1912
0.05899743,0.922875075,0.001224452,0.016903043,1913
0.032909784,0.003468666,0.001856643,0.961764907,1914
